Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
619,รุ่งทิวา  อุทัยคำ, - 8/23/2021 1:53:42,ไม่ติดต่อมายังผู้รับของ ของถูกตีกลับทำงานช้ามาก,neg,ระบบ
626,สุภาวดี, - 8/22/2021 20:03:37,ลูกค้ายังไม่ได้รับของเลย  ทำไมถึงมีลายเซนต์รับ,neg,ระบบ
641,กัญญาณัฐ, - 8/21/2021 17:03:54,พัสดุมาแล้วไม่ส่งไม่โทร,neg,ระบบ
642,ศัสยมน , - 8/21/2021 16:11:00,สิ้นค้าตีกลับไม่มีการแจ้ง,neg,ระบบ
679,บอล, - 8/20/2021 12:40:16,ส่งวนไปวนมา,neg,ระบบ
716,ณิชกานต์, - 8/19/2021 6:28:37,ไม่ได้รับสิ้นค้า  แต่สิ้นค้าขึ้นสถานะว่ารับแล้ว,neg,ระบบ
745,ดิษพงษ์, - 8/18/2021 8:59:45,ไม่โทรไม่ส่งตีกลับพัสดุซะงั้นรอมา2วันแล้ว,neg,ระบบ
760,หมดศรัทธา, - 8/17/2021 13:33:51,ใช้ระบบอัตโนมัติมาถ่วงเวลาไม่ใช่เพื่ออำนวยความสะดวกลูกค้า แต่อำนวยความสะดวกให้ตัวเอง ระบบมีแต่คำตอบเดิมๆแบบจำกัดไม่ให้ลูกค้ามีช่องทางสอบถามเพิ่มเติมได้ อย่าคิดว่าลูกค้าโง่และรู้ไม่ทันนะ,neg,ระบบ
767,จิตรดา, - 8/17/2021 12:00:23,พัสดุค้างที่คลังนานมาก เน่าแล้วมั้ง??????,neg,ระบบ
769,Tudsawan, - 8/17/2021 11:33:04,การอัพเดทสถานะห่วยแตกพอๆกับการขนส่ง,neg,ระบบ
822,สุขตา, - 8/16/2021 9:58:46,ส่งของล่าช้าเลยมา 7 วันแล้ว ควรปรับปรุงและไม่มีการอัปเดตกับผู้สั่งซื้อเลย ว่าจะจัดส่งได้เมื่อไหร่,neg,ระบบ
848,นาง สมบูรณ์ ปวัฒนกุล, - 8/15/2021 9:36:28,ชื่อ-ที่อยู่ ระบุชัดเจน แต่ปลายทาง ยังไม่ได้รับสินค้า ทั้งนี้ ได้เคยดำเนินการจัดส่งมาแล้ว        แต่ครั้งนี้กลับมีปัญหา,neg,ระบบ
897,ดรีม, - 8/13/2021 21:24:55,เคลมของไป  3 ชาติได้แล้ว ยอดไม่ใช่ร้อยสองร้อย  บอก ตามเรื่องให้ๆ  รอตรวจสอบ  ป่านนี้มันเอาเงินกูไปใช้หมดแล้วและ 2600 กว่าบาทอะ,neg,ระบบ
906,นางสาววะราพร เหง่าหลี, - 8/13/2021 16:38:32,ยังไม่ได้รับสินค้า เช็คเลขพัสดุแล้วไม่พบข้อมูลการจัดส่ง!,neg,ระบบ
910,รจนา, - 8/13/2021 16:04:51,สินค้ามาถึงตั้งนานแล้ว ไม่จัดส่ง ไม่มีการติดต่อลูกค้า เลื่อนวันเอง แย่ ติดต่อก็ยาก สินค้าเสียหายหมด ไม่มีความรับผิดชอบ,neg,ระบบ
1015,สุพจน์ มะโนน้อม, - 8/10/2021 14:59:58,"ของจาก ปากท่อ ราชบุรี ส่งมา อ.เมือง ราชบุรี 
ตั้งแต่วาน วันนี้ ของยังอยู่ ที่ปากท่อ ไม่มีการเคลื่อนไหว.เลย.เซ็ง",neg,ระบบ
1028,กชกร, - 8/10/2021 10:54:07,สั่งของจากช็อปปี้มา จริงๆพัสดุต้องส่งเมื่อวาน เเต่คนส่งไม่ได้ส่ง เเต่มากดว่าส่งสินค้าสำเร็จ ทั้งๆที่ยังไม่ได้รับของ,neg,ระบบ
1077,กขค, - 8/6/2021 11:54:51,เช็คพัสดุจากหมายเลยพัสดุยาก ติดตามไม่ค่อยได้,neg,ระบบ
1079,นันทวดี, - 8/6/2021 10:46:30,ไม่ได้โทหาลุกค้าแต่อัพสถานะว่าติดต่อไม่ได้,neg,ระบบ
1086,-, - 8/5/2021 16:19:31,แย่มาก สั่งของแต่ตีกลับ2รอบแจ้งเหตุผลว่าที่อยู่ผิด แต่ไม่มีการโทรหาลูกค้าใดๆเลย คนขายอุตส่าห์โทรแจ้งให้ตรวจสอบและจัดส่งให้ลูกค้าด้วยก็ไม่ส่ง แย่มากเบอร์โทรติดต่อก็มีรบกวนขนส่งโทรหาลูกค้าบ้างก็ดีนะคะ,neg,ระบบ
1118,มานะ, - 8/4/2021 14:45:25,ไม่มีการupdate เลยและไม่รู้ว่าสิ้นค้าถึงไหน,neg,ระบบ
1121,ประนอม, - 8/4/2021 13:04:12,ยังไม่ได้รับของแต่บอกว่าจัดส่งเรียบร้อย..คืออะไร?,neg,ระบบ
1215,ขาว, - 7/31/2021 9:23:12,พัสดุไม่ส่งถึงมือผู้รับ แต่ในระบบบอกว่ามีคนรับแล้ว  หมายความว่ายังไง ติดต่อทางไหนก็ไม่ได้ โทรไปคอลเซ็นเตอร์เป็นชั่วโมงสายก็ไม่ว่าง  แล้วมีช่องทางไหนที่ติดต่อได้บ้างอีกไหม และพอจะมีใครให้คำตอบได้บ้าง,neg,ระบบ
1277,มยุรี, - 7/28/2021 18:18:54,ของไม่มาส่งสักที,neg,ระบบ
1284,ทิพย์ ปัทมา , - 7/28/2021 16:08:06,"ขึ้นสถานะว่าไม่สามารถติดต่อผู้รับได้ แต่ไม่มีเบอร์ไหนโทร.มาเลยนั่งรอทั้งวัน  โทรกลับก็ไม่รับ ทั้งที่ยังไม่ถึงเวลาเลิกงานด้วยซ้ำ พัสดุอยู่ห่างจากบ้านไม่กี่ชั่วโมงเอง 
เกลียดสุดคือไม่โทร.มาแล้วบอกติดต่อผู้รับไม่ได้นี่แหละ????",neg,ระบบ
1339,มิ้น, - 7/26/2021 23:17:27,ช้ามากบอกจะส่งตั้งแต่25 แถมบอกว่าติดต่อเราไม่ได้ทั้งที่ไม่มีใครโทรมาเลย,neg,ระบบ
1596,วรินทร ผู้เจริญตระกูล, - 7/15/2021 14:58:08,ควรปรับปรุงสถานะการจัดส่ง เนื่องจากสถานะขึ้นว่าจัดส่งเรียบร้อยทั้งที่ยังไม่ได้รับของ,neg,ระบบ
1653,นลินี, - 7/14/2021 18:41:25,ยังไม่ได้รับของ สถานะ ดันบอกว่ารับ,neg,ระบบ
1,ฝน, - 8/4/2022 15:26:54,แย่มากคะ การขนส่งช้ามาก,neg,ระยะเวลาขนส่ง
11,ปีเตอร์, - 8/1/2022 11:23:28,5วันเเล้วของยังไม่ถึงไม่ทราบว่าดองของไว้หรอครับ,neg,ระยะเวลาขนส่ง
12,ยุ้ย, - 7/31/2022 17:12:30,แจ้งส่ง 29 กค. ผ่านไป 2 วัน วันนี้ 31กค.แล้ว เงียบไม่มีการติดต่อใดๆ,neg,ระยะเวลาขนส่ง
14,แอน, - 7/30/2022 17:52:54,ห่วยแตก ส่งของช้ามาก ถ้าของที่ส่งเป็นของแห้งจะไม่ตามเลย แต่ของที่รอคือทุเรียน กล่องที่ใส่มาก็ระบุอยู่แล้วว่าเป็นผลไม้ ทำไมไม่รีบส่งให้ลูกค้าก่อน แล้วดันมาลงในสถานะส่งของว่า ติดต่อปลายทางไม่ได้ (บ้าหรือเปล่า) ต้นทางส่งของวันที่ 26/7 ณ วันที่ 30/7 ยังไม่ได้ของเลย ป่านนี้คงจะได้กินทุเรียนกวนแล้วมั่ง,neg,ระยะเวลาขนส่ง
15,รุ้ง, - 7/29/2022 17:23:52,ของส่งช้ามากกกกก ต้นทางส่งวันที่ 25  ก.ค.65แต่ถึงตอนนี้ 29 ก.ค.65 ยังไม่ได้รับของเลย ของข้างในคงเน่าหมดแล้วมั้ง ไม่มีความรับผิดชอบเลยอ่ะแย่มาก แย่มากกกกกกกกกกกกกกกกก,neg,ระยะเวลาขนส่ง
17,มิ้ง, - 7/29/2022 12:04:18,ส่งของช้า ของถึงต้นทางแล้วไม่ยอมส่ง ทำให้ของที่สั่งมาเสียกายกินไม่ได้ แย่มาก,neg,ระยะเวลาขนส่ง
18,ลดารัตน์, - 7/27/2022 23:11:44,ช้ามากกก ของส่งจากต้นทางนนทบุรี 20/07/65 ถึงปลายทางนครปฐม 21/07/65 แล้วก็คาไว้ แจ้งส่งของวันที่26/07/65จนวันที่27/07/65ของยังมาไม่ถึงเลย  ยกเลิกก็ไม่ได้ แย่มาก,neg,ระยะเวลาขนส่ง
20,เคอรี่ช้ามากคะนัดไม่เป็นนัดด้วย, - 7/26/2022 16:14:23,ส่งสินค้าช้ามากโทรมาบอกว่าจะมาส่งวันที่26ก็ยังไม่มีวี่แววเลยช้ามากเลยคะ,neg,ระยะเวลาขนส่ง
22,ตวย, - 7/25/2022 0:55:14,ไอ่สัสช้าฉิบหายกูรอของอยู่เนี่ย  กำหนดส่งวันที่21นี้วันที่25แระเงียบ ทำงานกันหรือป่าว  กูเสียตังสั่งของเพื่อจะให้มาส่ง แม่ง ช้า ทำของหาย  ของพังก้อไม่รับผิดชอบอีก,neg,ระยะเวลาขนส่ง
24,คน, - 7/18/2022 14:08:13,ช้ามากพนักงานบอกว่าพรุ่งมาสองวันแล้วไม่อยากส่งก็ขอวิธียกเลิกหน่อย,neg,ระยะเวลาขนส่ง
28,ท่านเส, - 7/13/2022 15:49:41,ของส่งช้า ยังไม่ได้รับของเลยแต่เลขพัสดุขึ้นส่งแล้ว  ก่อนหน้านี้ก็ มีการตีกลับบอกว่า ลคไม่รับสาย  นั่งคอยตลอด  มั่วจริงๆ,neg,ระยะเวลาขนส่ง
29,นา, - 7/13/2022 14:00:08,ทำงานกันช้ามาก ของสักไปนานแล้วยังไม่ได้เลยการทำงานคือแน่มากเลยค่ะ,neg,ระยะเวลาขนส่ง
30,กาก, - 7/13/2022 10:11:16,ส่งช้าชิบหายกากสัสๆ,neg,ระยะเวลาขนส่ง
34,พลอย, - 7/10/2022 17:29:15,ส่งของช้ามากบริการไม่ได้เรื่อง,neg,ระยะเวลาขนส่ง
35,ศิริพร, - 7/10/2022 8:28:47,ส่งของช้ามาก ของมาถึงก็ไม่โทรแจ้ง,neg,ระยะเวลาขนส่ง
36,กัญญาพัชร, - 7/9/2022 21:17:37,ร้านส่งของให้ตั้งแต่วันที่สั่ง แต่ติดอยู่ที่kerry3วันแล้วยังไม่ได้เลย โทรมาจะส่งของช่วงทุ่มนึงตลอด บอกให้มาเช้าอีกวันก็ยังมากลางคืนอีก,neg,ระยะเวลาขนส่ง
40,รมิดา, - 7/7/2022 15:09:54,ช้ามากกำหนดส่งของวันที่4 ณ. ตอนนี้วันที่7ยังไมได้รับของเลย รอถึงเมื่อไร...ของถึงไหน ขอเจ้าหน้าที่โทรแจ้งด้วยช้ามากๆ,neg,ระยะเวลาขนส่ง
42,ลูกค้า, - 7/6/2022 20:04:10,"ส่งของล่าช้าตลอดไม่ตามที่
กำหนด",neg,ระยะเวลาขนส่ง
43,อนงค์?สอน?พันธ์?, - 7/5/2022 10:01:04,รรอสินค้า?ทุกครั้งที่ลาซาด้าส่งมากับเคอรี่.. แย่มาก?,neg,ระยะเวลาขนส่ง
45,คน, - 7/1/2022 13:04:13,ห่วย ช้า,neg,ระยะเวลาขนส่ง
50,ภาสินี, - 6/26/2022 17:35:02,สินค้าจะเข้าวันนี้รอจนจะหกโมงเย็นละ เข้าทุ่มสองทุ่มหรือไง งงมาก ช้าดี,neg,ระยะเวลาขนส่ง
65,อาทิตย์, - 5/25/2022 8:26:05,ส่งนานมากเป็นชาติแล้วของยังไม่ถึง,neg,ระยะเวลาขนส่ง
66,หญิง, - 5/24/2022 11:28:09,ของมาอยู่ตั้งแต่วันที่21แต่ไม่ยอมเอามาส่งสักทีจะดองไว้เพื่อ,neg,ระยะเวลาขนส่ง
70,ด้า, - 5/11/2022 21:02:13,ไม่รู้จะว่ายังไงดีของถึงปลายทางตั้งหลายวันแล้วไม่ส่งของให้สักที มาถึงหมู่บ้านแต่ก็ไม่เอาของให้ลูกค้าโทรหาลูกค้าก็ไม่โทรหา เบอร์จะติดต่อกลับก็ไม่มี บอกจะส่งให้วันนี้ลูกค้ารอรับของทั้งวันไม่ได้รับสักที(พ่อเช็คพัสดุก็ขึ้นว่าพนักงานกำลังจัดส่งพัสดู พอตกเย็นก็ขึ้นว่า อยู่ระหว่างดำเนินการเพื่อจัดส่งใหม่อีกครั้ง)งงมาก เป็นแบบนี้ติดต่อกันมาสามวันล่ะ,neg,ระยะเวลาขนส่ง
76,วิลาวัลย์, - 4/30/2022 13:01:19,ส่งสินค้าแล้วยังไม่ถึงเลยยังไม่ได้สินค้าเลยช้ามากใช่พี่,neg,ระยะเวลาขนส่ง
78,นารีรัตน์, - 4/27/2022 12:30:47,สินค้านานมากค่ะ  แฟช ดีกว่าเยอะเรยคะ ต้องมานั่งรอของอีก  เป็นแฟชปานนี้ถึงนานแล้วค่ะ,neg,ระยะเวลาขนส่ง
79,Supattar, - 4/26/2022 17:20:08,ส่งของช้ามาก ส่งตั้งแต่วันที่4 วันนี้26แล้วยังไม่ได้เลย แล้วยังไม่สามารถเช็คได้อีก ไม่อัพเดทอะไรเลย ห่วยมาก,neg,ระยะเวลาขนส่ง
80,ครูดอย, - 4/26/2022 16:29:08,ส่งล้าช้ามาของมาถึง2ชิ้นส่งชิ้นเดียว,neg,ระยะเวลาขนส่ง
81,ฐิตารีย์, - 4/26/2022 14:57:24,การจัดส่งช้ามาก ๆ  และไม่สามารถติดต่ออะไรได้เลย เอกสารส่งวันเดียวกัน ที่เดียวกัน ปลายทาง ปทุมธานี ถึงแล้ว แต่พิษณุโลก ซึ่งเป็นจังหวัดติดกัน ยังไม่ถึง,neg,ระยะเวลาขนส่ง
82,เบียร์, - 4/26/2022 14:17:58,โคตรช้า,neg,ระยะเวลาขนส่ง
83,โอมายก็อต, - 4/26/2022 11:09:27,นานมากครับ ให้เทียบกับแฟลช เคอรี่นี่ท้ายแถวเลย ควรปรับปรุงนะครับ,neg,ระยะเวลาขนส่ง
84,ปิยะนัฐ อาจคำพันธ์, - 4/26/2022 6:10:34,ควรปรับปรุง ส่งของตั้งแต่วันศุกร์นี้วันอังคารกูยังไม่ได้รับเลย ของในนั้นอีกอย่างเป็นโทรศัพท์,neg,ระยะเวลาขนส่ง
85,น, - 4/26/2022 2:30:22,ช้ามากๆๆๆๆๆๆควรปรับปรุง,neg,ระยะเวลาขนส่ง
86,หนูอินทร์ สายสมุทร, - 4/24/2022 12:02:12,ทำงานแย่มากๆส่งของช้า,neg,ระยะเวลาขนส่ง
90,., - 4/17/2022 20:57:14,ช้ามาครับส่งไป5วันแล้วยังไม่ถึงลูกค้้าเสียเวลาทำมาหากิน ปัญหาเยอะก็ได้ต้องทำ ***,neg,ระยะเวลาขนส่ง
91,เนเน่, - 4/16/2022 8:09:33,ส่งของไม่ตรงตามวันที่กำหนด แย่มาก,neg,ระยะเวลาขนส่ง
92,1111, - 4/15/2022 11:42:48,พัสดุกำลังนำส่งสามวันล่ะปกติกำลังนำส่งตินเช้าม่เกินบ่สยถึงล่ะนี่อารัยกันสามวันล่ะนำส่งอย่าให้ใช้คพหยาบเลยน่ะ,neg,ระยะเวลาขนส่ง
95,หมานหมู, - 4/13/2022 19:31:46,ส่งช้าไม่ส่งตามกำหนดเคอรี่หัวควย ชิบหายควย,neg,ระยะเวลาขนส่ง
98,สำราญ , - 4/12/2022 9:32:10,ลูกค้าส่งของตั้งแต่วันที่7เมษา รอจนป่านนี้ผมยังไม่ได้รับของเลย ส่งของช้าแย่มากๆเลย...,neg,ระยะเวลาขนส่ง
99,เท่ห์, - 4/11/2022 15:50:30,ส่งของโคตรช้าคุณควรดูวันเวลาบ้างไม่ใช่เอามาแล้วดองไว้โคตรช้าดองไว้3-4วันเพื่อห่วยมาก,neg,ระยะเวลาขนส่ง
100,บังอร, - 4/11/2022 10:32:34,ส่งของช้ามากค่ะ ต้องลุ้นว่าของจะเน่าหรือเปล่า,neg,ระยะเวลาขนส่ง
102,ห่วยเเตก, - 4/10/2022 15:08:09,พูดตรงๆเลยล่าช้าสุดๆจากกรุงเทพมาสทุปราปราการเเฟรชเเค่สองวันถึงนี่อะไรเคอรี่ลีลาสุดขีดคนส่งก็หาใช่บริการไม่ลืมหูลืมตา,neg,ระยะเวลาขนส่ง
105,สถาพร, - 4/9/2022 23:03:19,แย่มากคับของฝากส่งตั้งแต่สองวันที่แล้วพึ่งส่งหัย,neg,ระยะเวลาขนส่ง
111,กาญจนา, - 4/7/2022 17:07:00,พัสดุขึ้นกำลังจัดส่งแต่ไม่มีของมาส่งไม่รู้จะดองพัสดุไว้ทำไม เพราะสั่งของตั้งแต่วันที่4ถึงตั้งแต่วันที่6 วันนี้ยังไม่มีพัสดุมาส่งเลยค่ะ จำเป็นต้องใช้ บริการแย่มาก,neg,ระยะเวลาขนส่ง
112,สุกัลย, - 4/7/2022 16:07:27,พัสดุมาถึงนานแล้วทำไมไม่ส่งของให้ลูกค้าค่ะ,neg,ระยะเวลาขนส่ง
113,ลิน, - 4/7/2022 15:39:38,พัสดุค้างนานมากค่ะ ติดต่อก็ไม่ได้,neg,ระยะเวลาขนส่ง
114,บรรจง สานุสันต์, - 4/7/2022 14:14:53,ส่งช้าส่งช้าอยู่ๆระบบก็มีปัญหาเบอร์ติดต่อพนักงานก็ไม่มี,neg,ระยะเวลาขนส่ง
115,วราภรณ์? ขอห้อยกลาง, - 4/7/2022 10:56:10,ถามหน่อยนะค่ะคุณจะดองพัสดุเอาไว้ทำไม?  คนที่เขาสั่งของเขาก็อยากได้รับของไวๆ? ไม่คิดจะทำงานทำการกันบ้างเหรอค่ะ? ถ้าไม่อยากส่งก็ควรเลิกทำซะ? ไม่ใช่ให้ลูกค้ารออยู่แบบนี้,neg,ระยะเวลาขนส่ง
116,ปิยะ, - 4/6/2022 16:57:09,ช้ามากกกกกกกกกก ระบบแจ้งจะได้รับวันที่. Apr. 4'22 วันนี้ยังไม่ได้รับเลยค่ะ,neg,ระยะเวลาขนส่ง
119,เบส, - 4/5/2022 17:41:57,ขึเนสถานะจัดส่งแต่ไม่ส่งสักที2วันและ   ดองของไว้เพื่ออะไรอะงง,neg,ระยะเวลาขนส่ง
120,ปนัดดา, - 4/5/2022 14:32:31,ส่งของล่าช้า ติดต่อไปไม่รับสาย แย่มากค่ะ ทั้งๆที่ควรจะรับของตั้งนานแล้ว,neg,ระยะเวลาขนส่ง
121,แหวน, - 4/5/2022 9:52:07,ส่งของล่าช้า ติดต่อไปไม่รับสาย แย่มากค่ะ ทั้งๆที่ควรจะรับของตั้งนานแล้ว,neg,ระยะเวลาขนส่ง
122,ฟิน, - 4/5/2022 9:13:22,ส่งของช้า โทรไปไม่รับสาย แย่มาก,neg,ระยะเวลาขนส่ง
123,ตฤณ, - 4/4/2022 18:44:25,ทำงานช้ามาก ไม่มีความรับผิดชอบ,neg,ระยะเวลาขนส่ง
124,รัตติกร คำวัง, - 4/4/2022 17:01:58,ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
126,ถวิล, - 4/4/2022 11:52:25,ขนส่งช้ามากกกกกกกก  ส่งของวันที่31  ขึ้นว่าจะได้รับของวันที่3  เช็คพัสดุอีกที ล่าสุดยูโคราช คืออะไร.......,neg,ระยะเวลาขนส่ง
128,อรชา, - 4/2/2022 18:22:47,พัสดุขึ้นกำลังนำส่งให้คุณตั้งแต่วันที่30/3/65มึงยังไม่มาส่งจนตอนนี้ 2/4/65 มึงยังไม่มาส่งขึ้นกำลังนำส่งมา4วันแล้ว Kerry หมากแข้งอุดร มึงดองไว้ทำควายอะไรมิทราบ,neg,ระยะเวลาขนส่ง
129,Chotika, - 4/2/2022 15:44:42,ดองเก่งจริงๆ,neg,ระยะเวลาขนส่ง
130,กูเอ, - 4/1/2022 17:26:33,กูรอทุ้งวันเอกสารสำคัญต้องใช้ด่วน แย่ๆๆ กำหนดส่งให้กูวันนี้กูรอยังไม่มีใครมาส่งกูเลย????????,neg,ระยะเวลาขนส่ง
135,นิสายชล, - 3/28/2022 18:04:33,ส่งพัสดุช้ามาก แจ้งในรายการว่าติดต่อผู้รับไม่ได้  ลูกค้่าไม่เคยได้รับการติดต่อเลย และบอกว่าติดต่อไม่ได้ อยู่บ้านทั้งวันคอยอยู่,neg,ระยะเวลาขนส่ง
138,ไม่ไหว, - 3/24/2022 19:41:54,ช้ามากๆ สาขาแยกเจ บริการไม่ได้เรื่อง ตามของไม่ได้ตำตอบไรเลยถ้าคนบริการไม่พอควรยุบสาขานี้นะและคะแนนควรเป็น0ด้วยซ้ำ,neg,ระยะเวลาขนส่ง
139,ดริณ, - 3/23/2022 9:45:57,พื้นที่กทม.เหมือนกัน ส่งตั้งแต่วันที่ 18/3/65 จนวันนี้ 23/3/65 พัสดุยังไม่ถึงมือผู้รับเลย ธุรกิจเค้าเสียหาย ทาง Kerry รับผิดชอบยังไง ? อุตส่าห์เลือกใช้บริการเพราะคุยว่าเป็นแบรนด์อันดับ 1 แต่แบบนี้แย่มากค่ะ,neg,ระยะเวลาขนส่ง
140,สุดา สะนิ, - 3/23/2022 6:38:14,ช้ามาก,neg,ระยะเวลาขนส่ง
144,วิภาพร, - 3/20/2022 15:56:37,ขึ้นสถานะว่าส่งของแล้วตั้งแต่ 16 มี.ค.65 แต่วันที่ 20 มี.ค.65 แล้ว ยังไม่ได้ของเลย ไม่มีพนักงานติดต่อมาเลย แย่มากค่ะ,neg,ระยะเวลาขนส่ง
146,เสือก, - 3/18/2022 15:36:09,ติดรำไม่ส่งสักทีนะไอเหี้ยช้าชิปหายตีกลับอย่าร้องนะไอควย,neg,ระยะเวลาขนส่ง
147,ใบ, - 3/16/2022 16:44:44,"ส่งของจากสมุทรสงครามไปสมุทรปราการ,ไปกรุงเทพ 14-16ยังไม่ส่งของโครคช้าๆๆๆๆๆๆๆๆๆๆๆๆ ราคาก็แพง ช้าแบบนี้ไม่ไหว ของเสียหายหมด",neg,ระยะเวลาขนส่ง
149,zee, - 3/14/2022 10:30:40,ถึงมาหลายวันละ ยังไม่ได้รับ ช้ามากกกกกกกกก ติดต่อยากมาก,neg,ระยะเวลาขนส่ง
151,Me, - 3/11/2022 10:49:56,"ช้ามาก ส่งจากต้นทางกทม.ปลายทางสมุทรปราการ
ตั้งแต่วันที่ 5 นี่วันที่ 12 ปลายทางยังไม่ได้รับพัสดุ
แย่มากไม่ให้ความสำคัญกับผู้รับบริการ การรอคอยพัสดุ
ค่าส่งก็แพง ห่วย แย่กว่าไปรษณีย์ไทยมาก",neg,ระยะเวลาขนส่ง
153,หม่อง, - 3/10/2022 14:02:41,ช้ามากกกกกกกกกกกกกก,neg,ระยะเวลาขนส่ง
161,-, - 3/7/2022 10:09:23,สินค้าแจ้งว่ารับพัสดุแล้ว วันที่ 6 มี.ค. แต่ยังไม่ได้ของค่ะ,neg,ระยะเวลาขนส่ง
162,ลินดา, - 3/7/2022 10:08:52,แย่มากรอของนานมาก ส่งก็ส่งไปที่อื่น ติดต่อพนักงานก็ไม่ได้สายเต็มรอเกือบสิบนาที,neg,ระยะเวลาขนส่ง
164,เทิด, - 3/5/2022 14:31:49,ช้ามาก,neg,ระยะเวลาขนส่ง
165,กูเบื่อรอนานมาก, - 3/5/2022 8:21:59,จนจะครบหกวันแล้วเมื่อไรจะได้ของ แย่มากค่ะ,neg,ระยะเวลาขนส่ง
166,อรจิรา, - 3/4/2022 9:54:24,ของมาถึงตั้งแต่วันที่ 3/3/65 พนง.ยังไม่มีมาส่งหรือโทรมาแจ้งว่าเกิดเหตุอะไรถึงได้ช้าแบบนี้ ควรปรับปรุงอย่างมากเลยนะคะ,neg,ระยะเวลาขนส่ง
167,ปวีณา, - 3/3/2022 17:20:18,ห่วยแตก ช้า  ของจำเป็นต้องใช้ด่วน ล้าช้ามาก,neg,ระยะเวลาขนส่ง
168,Beam, - 3/3/2022 16:50:31,ขนส่งแย่มาก ส่งช้า โทรไปก็ไม่รับ,neg,ระยะเวลาขนส่ง
169,มนัญชยา, - 3/3/2022 16:15:46,โคตรแย่...ห่วยแตก...ของส่งมา27กพ.เข้าระบบอยู่คลัง28กพ.แต่ไม่ส่งบอกจะส่งภายในวันที่2มีค.ก้เงียบวันที่3ถึงขึ้นกำลังส่งรอจนป่านนี้โทรสัพยังเงียบหาช่องทางติดต่อคลังที่จอมทองก้ไม่มีที่ตั้งไม่มีเบอร์โทรเข้าสนง.ใหญ่ก้ตอบไรไม่ได้........ทุเรศมากครั้งสุดท้ายจริงๆบริการไม่สมราคาค่าส่งก็แพง,neg,ระยะเวลาขนส่ง
174,รัศมีภัค พัชนีย์, - 2/20/2022 14:59:47,พนักงานโทรมาตั้งแต่เมื่อวานแต่วันนี้ก้อยังไม่มาส่งคือทำงานกันแบบไหน ตอนส่งเราถามบอกว่า2วันถึง นี่ปาไป2วันคืออะไร โครตแย่ พอติดต่อตามเบอร์เมื่อวานที่โทรมา พนักงานบอกไม่ได้วิ่งสายนี้ มีคนอื่นวิ่ง แล้วคือต้องรอ จะกลับต่างจังหวัดแล้ว หลาบคะ เคอรี่คะ,neg,ระยะเวลาขนส่ง
175,นงค์ลักษณ์, - 2/20/2022 8:39:51,ที่บ้านส่งขแงมาตั้งแต่16/2/65 ของมาถึงหทม.ตั้งแต่17/2/65สถานะรอการนำส่งจนป่านนี้ยังไม่ได้จองเลยค่ะ ขนส่งจะดองให้ขึ้นรารึไง ของเสียหายรับผิดชอบให้ไหมคะ??????,neg,ระยะเวลาขนส่ง
178,Nano, - 2/14/2022 14:40:49,สั่งต้นไม้ไปโทรมาเลื่อนวันส่งอีก ต้นไม้ตายใครจะรับผิดชอบ,neg,ระยะเวลาขนส่ง
179,จันทร์ธิรา, - 2/13/2022 13:22:12,ส่งพัสดุล่าช้ามากๆ คนส่งมีการบอกว่ามันเป็นวันหยุดของผม  ใช้บริการเคอรี่มานานรู้สึกผิดหวังมากๆ,neg,ระยะเวลาขนส่ง
180,อัญชลินทร์, - 2/12/2022 17:50:56,การส่งล่าช้ามากห่วยมาก.,neg,ระยะเวลาขนส่ง
181,อัญชลินทร์, - 2/12/2022 17:44:12,แจ้งว่าถึงภายในว้นที่ 12 กพ.65 พอติดตามตอน 17.00น แจ้งถึงภายในวันที่ 14 กพ.65 พอดีอาหารเน่าหมด เราติดตามทั้งวันส่งล่าช้ามากผิดหวังมาก เขาเราเน่าแน่ๆ,neg,ระยะเวลาขนส่ง
183,บูน, - 2/11/2022 16:53:42,ช้าสุดๆ,neg,ระยะเวลาขนส่ง
185,จิตรทิวัส, - 2/11/2022 9:23:19,ส่งช้ามากๆส่งด่วนผ่านมาเป็นอาทิตย์แล้วยังไม่ได้รับของเลยเน่าหมดแล้ว,neg,ระยะเวลาขนส่ง
187,Vaseed, - 2/10/2022 16:28:27,ค*ย รอรับของทั้งวัน โทรก็ไม่โทรเสือกบอกติดต่อผู้รับไม่ได้ไอ้สั****ของกูก็ต้องขาย,neg,ระยะเวลาขนส่ง
190,ดาวศุกร์, - 2/9/2022 5:37:43,เป็นไปได้ไม่อยากจะให้ดาวด้วยช้ำแบรนด์เนี้ยส่งของล่าช้ามักส่งของเกินกำหนดครั้งล่าสุดกินเวลาไปตั้ง10วัน แย่ห่วยแตกมากแย่มากสุดจะทน,neg,ระยะเวลาขนส่ง
191,เมลิษา, - 2/8/2022 22:49:00,ช้ามา4วันแล้วยังไม่ถึงไหน,neg,ระยะเวลาขนส่ง
192,ออย, - 2/8/2022 17:07:44,ของสดมันเน่ากำหนดส่งวันที่7 ป่านนี้8ยังไม่มีวี่แวว,neg,ระยะเวลาขนส่ง
193,Lek, - 2/8/2022 15:41:05,ช้ามาก ส่งของตอนเที่ยง มารับของ 16:10 แต่ตัดรอบ 16:00แย่มากๆ แล้วของก็โดนดองไว้ไม่ส่งให้,neg,ระยะเวลาขนส่ง
